Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],clk_4MHz,<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>
13379,13379,0,0,3460,-4874,1,1961,1448,20170,-3265,0697,1,732,196,3feb,0000,68d6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13380,13380,0,0,3460,-4874,1,1961,1448,20170,-9977,0993,0,732,196,3feb,0000,68d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13381,13381,0,0,3460,-4874,1,1961,1448,20170,-9977,0993,1,116,89,3feb,0000,68d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13382,13382,0,0,3460,-4874,0,1961,1448,20170,-15710,09b5,0,116,89,3feb,caf6,692a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13383,13383,0,0,3460,-4874,0,1961,1448,20170,-15710,09b5,1,-536,-33,3feb,caf6,692a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13384,13384,0,0,5017,3952,0,1961,1448,20170,-19884,0632,0,-536,-33,3feb,caf6,692a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13385,13385,0,0,5017,3952,0,1961,1448,20170,-19884,0632,1,-1093,-124,3feb,caf6,692a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13386,13386,0,0,5017,3952,0,1961,1003,18857,-22152,fec7,0,-1093,-124,3f2b,0000,692a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13387,13387,0,0,5017,3952,0,1961,1003,18857,-22152,fec7,1,-1477,-149,3f2b,0000,692a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13388,13388,0,0,5017,3952,0,1961,1003,18857,-22431,f3d0,0,-1477,-149,3f2b,0000,692a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13389,13389,0,0,5017,3952,0,1961,1003,18857,-22431,f3d0,1,-1680,-93,3f2b,0000,692a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13390,13390,0,0,5017,3952,0,1961,1003,18857,-20903,e63b,0,-1680,-93,3f2b,0000,697e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13391,13391,0,0,5017,3952,0,1961,1003,18857,-20903,e63b,1,-1724,42,3f2b,0000,697e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13392,13392,0,1,5017,3952,0,1961,1003,18857,-17971,d771,0,-1724,42,3f2b,0000,697e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13393,13393,0,0,5017,3952,0,1961,1003,18857,-17971,d771,1,-1617,249,3f2b,0000,697e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13394,13394,0,0,5017,3952,1,1961,1003,18857,-14189,c91c,0,-1617,249,3f2b,0382,697e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13395,13395,0,0,5017,3952,1,1961,1003,18857,-14189,c91c,1,-1362,513,3f2b,0382,697e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13396,13396,0,0,5017,3952,1,1961,1003,18857,-10178,bcf4,0,-1362,513,3f2b,0382,697e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13397,13397,0,0,5017,3952,1,1961,1003,18857,-10178,bcf4,1,-986,802,3f2b,0382,697e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13398,13398,0,0,5017,3952,0,1961,1003,18857,-6538,b477,0,-986,802,3f2b,0382,6cd2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13399,13399,0,0,5017,3952,0,1961,1003,18857,-6538,b477,1,-553,1068,3f2b,0382,6cd2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13400,13400,0,0,-4558,-4070,0,1961,1003,18857,-3769,b0bb,0,-553,1068,3f2b,0382,6cd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13401,13401,0,0,-4558,-4070,0,1961,1003,18857,-3769,b0bb,1,-149,1274,3f2b,0382,6cd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13402,13402,0,0,-4558,-4070,0,1961,-3287,-20731,-2215,b23b,0,-149,1274,400e,0000,6cd2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13403,13403,0,0,-4558,-4070,0,1961,-3287,-20731,-2215,b23b,1,152,1399,400e,0000,6cd2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13404,13404,0,0,-4558,-4070,0,1961,-3287,-20731,-2034,b8ca,0,152,1399,400e,0000,6cd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13405,13405,0,0,-4558,-4070,0,1961,-3287,-20731,-2034,b8ca,1,312,1448,400e,0000,6cd2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13406,13406,0,0,-4558,-4070,0,1961,-3287,-20731,-3197,c396,0,312,1448,400e,0000,7026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13407,13407,0,0,-4558,-4070,0,1961,-3287,-20731,-3197,c396,1,328,1429,400e,0000,7026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13408,13408,0,1,-4558,-4070,0,1961,-3287,-20731,-5518,d147,0,328,1429,400e,0000,7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13409,13409,0,0,-4558,-4070,0,1961,-3287,-20731,-5518,d147,1,211,1346,400e,0000,7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13410,13410,0,0,-4558,-4070,1,1961,-3287,-20731,-8690,e031,0,211,1346,400e,ec06,7026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13411,13411,0,0,-4558,-4070,1,1961,-3287,-20731,-8690,e031,1,-22,1201,400e,ec06,7026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13412,13412,0,0,-4558,-4070,1,1961,-3287,-20731,-12343,ee97,0,-22,1201,400e,ec06,7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13413,13413,0,0,-4558,-4070,1,1961,-3287,-20731,-12343,ee97,1,-339,1005,400e,ec06,7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13414,13414,0,0,-4558,-4070,0,1961,-3287,-20731,-16096,fae7,0,-339,1005,400e,ac7a,6fee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13415,13415,0,0,-4558,-4070,0,1961,-3287,-20731,-16096,fae7,1,-691,775,400e,ac7a,6fee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13416,13416,0,0,4458,3271,0,1961,-3287,-20731,-19605,03fb,0,-691,775,400e,ac7a,6fee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13417,13417,0,0,4458,3271,0,1961,-3287,-20731,-19605,03fb,1,-1022,538,400e,ac7a,6fee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13418,13418,0,0,4458,3271,0,1961,-19485,2513,-22592,093e,0,-1022,538,3eb1,0000,6fee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13419,13419,0,0,4458,3271,0,1961,-19485,2513,-22592,093e,1,-1294,320,3eb1,0000,6fee,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13420,13420,0,0,4458,3271,0,1961,-19485,2513,-24863,0ac6,0,-1294,320,3eb1,0000,6fee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13421,13421,0,0,4458,3271,0,1961,-19485,2513,-24863,0ac6,1,-1493,142,3eb1,0000,6fee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13422,13422,0,0,4458,3271,0,1961,-19485,2513,-26311,0945,0,-1493,142,3eb1,0000,6fb6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13423,13423,0,0,4458,3271,0,1961,-19485,2513,-26311,0945,1,-1623,12,3eb1,0000,6fb6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13424,13424,0,1,4458,3271,0,1961,-19485,2513,-26905,05f4,0,-1623,12,3eb1,0000,6fb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13425,13425,0,0,4458,3271,0,1961,-19485,2513,-26905,05f4,1,-1697,-70,3eb1,0000,6fb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13426,13426,0,0,4458,3271,1,1961,-19485,2513,-26670,0257,0,-1697,-70,3eb1,1d18,6fb6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13427,13427,0,0,4458,3271,1,1961,-19485,2513,-26670,0257,1,-1733,-111,3eb1,1d18,6fb6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13428,13428,0,0,4458,3271,1,1961,-19485,2513,-25674,fffe,0,-1733,-111,3eb1,1d18,6fb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13429,13429,0,0,4458,3271,1,1961,-19485,2513,-25674,fffe,1,-1739,-115,3eb1,1d18,6fb6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13430,13430,0,0,4458,3271,0,1961,-19485,2513,-24012,0046,0,-1739,-115,3eb1,0000,74f2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13431,13431,0,0,4458,3271,0,1961,-19485,2513,-24012,0046,1,-1720,-89,3eb1,0000,74f2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13432,13432,0,0,-3782,4652,0,1961,-19485,2513,-21791,0415,0,-1720,-89,3eb1,0000,74f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13433,13433,0,0,-3782,4652,0,1961,-19485,2513,-21791,0415,1,-1677,-36,3eb1,0000,74f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13434,13434,0,0,-3782,4652,0,1961,19203,-2437,-19130,0bb6,0,-1677,-36,4000,0000,74f2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13435,13435,0,0,-3782,4652,0,1961,19203,-2437,-19130,0bb6,1,-1612,41,4000,0000,74f2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13436,13436,0,0,-3782,4652,0,1961,19203,-2437,-16153,16c0,0,-1612,41,4000,0000,74f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13437,13437,0,0,-3782,4652,0,1961,19203,-2437,-16153,16c0,1,-1517,140,4000,0000,74f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13438,13438,0,0,-3782,4652,0,1961,19203,-2437,-12993,2422,0,-1517,140,4000,0000,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13439,13439,0,0,-3782,4652,0,1961,19203,-2437,-12993,2422,1,-1380,259,4000,0000,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13440,13440,0,1,-3782,4652,0,1961,19203,-2437,-9792,3244,0,-1380,259,4000,0000,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13441,13441,0,0,-3782,4652,0,1961,19203,-2437,-9792,3244,1,-1193,400,4000,0000,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13442,13442,0,0,-3782,4652,1,1961,19203,-2437,-6702,3f3e,0,-1193,400,4000,ff7c,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13443,13443,0,0,-3782,4652,1,1961,19203,-2437,-6702,3f3e,1,-960,561,4000,ff7c,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13444,13444,0,0,-3782,4652,1,1961,19203,-2437,-3873,491d,0,-960,561,4000,ff7c,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13445,13445,0,0,-3782,4652,1,1961,19203,-2437,-3873,491d,1,-691,735,4000,ff7c,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13446,13446,0,0,-3782,4652,0,1961,19203,-2437,-1449,4e28,0,-691,735,4000,ff7c,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13447,13447,0,0,-3782,4652,0,1961,19203,-2437,-1449,4e28,1,-407,914,4000,ff7c,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13448,13448,0,0,-4597,-4513,0,1961,19203,-2437,453,4d28,0,-407,914,4000,ff7c,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13449,13449,0,0,-4597,-4513,0,1961,19203,-2437,453,4d28,1,-140,1084,4000,ff7c,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13450,13450,0,0,-4597,-4513,0,1961,-22096,426,1753,4591,0,-140,1084,3ffd,0000,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13451,13451,0,0,-4597,-4513,0,1961,-22096,426,1753,4591,1,73,1236,3ffd,0000,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13452,13452,0,0,-4597,-4513,0,1961,-22096,426,2422,37a4,0,73,1236,3ffd,0000,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13453,13453,0,0,-4597,-4513,0,1961,-22096,426,2422,37a4,1,212,1366,3ffd,0000,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13454,13454,0,0,-4597,-4513,0,1961,-22096,426,2483,2460,0,212,1366,3ffd,0000,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13455,13455,0,0,-4597,-4513,0,1961,-22096,426,2483,2460,1,271,1469,3ffd,0000,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13456,13456,0,1,-4597,-4513,0,1961,-22096,426,2015,0d6b,0,271,1469,3ffd,0000,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13457,13457,0,0,-4597,-4513,0,1961,-22096,426,2015,0d6b,1,259,1543,3ffd,0000,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13458,13458,0,0,-4597,-4513,1,1961,-22096,426,1145,f4d2,0,259,1543,3ffd,1964,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13459,13459,0,0,-4597,-4513,1,1961,-22096,426,1145,f4d2,1,189,1585,3ffd,1964,7a2e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13460,13460,0,0,-4597,-4513,1,1961,-22096,426,28,dcc7,0,189,1585,3ffd,1964,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13461,13461,0,0,-4597,-4513,1,1961,-22096,426,28,dcc7,1,83,1595,3ffd,1964,7a2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13462,13462,0,0,-4597,-4513,0,1961,-22096,426,-1166,c751,0,83,1595,3ffd,1964,7a3a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13463,13463,0,0,-4597,-4513,0,1961,-22096,426,-1166,c751,1,-25,1574,3ffd,1964,7a3a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13464,13464,0,0,-3969,4259,0,1961,-22096,426,-2278,b60d,0,-25,1574,3ffd,1964,7a3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13465,13465,0,0,-3969,4259,0,1961,-22096,426,-2278,b60d,1,-103,1525,3ffd,1964,7a3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13466,13466,0,0,-3969,4259,0,1961,-2250,-20244,-3181,a9f2,0,-103,1525,4065,0000,7a3a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13467,13467,0,0,-3969,4259,0,1961,-2250,-20244,-3181,a9f2,1,-130,1451,4065,0000,7a3a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13468,13468,0,0,-3969,4259,0,1961,-2250,-20244,-3793,a338,0,-130,1451,4065,0000,7a3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13469,13469,0,0,-3969,4259,0,1961,-2250,-20244,-3793,a338,1,-90,1358,4065,0000,7a3a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13470,13470,0,0,-3969,4259,0,1961,-2250,-20244,-4086,a157,0,-90,1358,4065,0000,7a46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13471,13471,0,0,-3969,4259,0,1961,-2250,-20244,-4086,a157,1,25,1248,4065,0000,7a46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13472,13472,0,1,-3969,4259,0,1961,-2250,-20244,-4084,a327,0,25,1248,4065,0000,7a46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13473,13473,0,0,-3969,4259,0,1961,-2250,-20244,-4084,a327,1,213,1122,4065,0000,7a46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13474,13474,0,0,-3969,4259,1,1961,-2250,-20244,-3856,a718,0,213,1122,4065,0348,7a46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13475,13475,0,0,-3969,4259,1,1961,-2250,-20244,-3856,a718,1,452,981,4065,0348,7a46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13476,13476,0,0,-3969,4259,1,1961,-2250,-20244,-3497,ab75,0,452,981,4065,0348,7a46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13477,13477,0,0,-3969,4259,1,1961,-2250,-20244,-3497,ab75,1,710,823,4065,0348,7a46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13478,13478,0,0,-3969,4259,0,1961,-2250,-20244,-3113,aeb9,0,710,823,4065,0348,78b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13479,13479,0,0,-3969,4259,0,1961,-2250,-20244,-3113,aeb9,1,955,648,4065,0348,78b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13480,13480,0,0,-4397,-4259,0,1961,-2250,-20244,-2795,afca,0,955,648,4065,0348,78b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13481,13481,0,0,-4397,-4259,0,1961,-2250,-20244,-2795,afca,1,1160,456,4065,0348,78b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13482,13482,0,0,-4397,-4259,0,1961,-22377,2347,-2607,ae31,0,1160,456,400d,0000,78b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13483,13483,0,0,-4397,-4259,0,1961,-22377,2347,-2607,ae31,1,1306,245,400d,0000,78b2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13484,13484,0,0,-4397,-4259,0,1961,-22377,2347,-2568,aa31,0,1306,245,400d,0000,78b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13485,13485,0,0,-4397,-4259,0,1961,-22377,2347,-2568,aa31,1,1384,11,400d,0000,78b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13486,13486,0,0,-4397,-4259,0,1961,-22377,2347,-2656,a4bf,0,1384,11,400d,0000,771e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13487,13487,0,0,-4397,-4259,0,1961,-22377,2347,-2656,a4bf,1,1393,-246,400d,0000,771e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13488,13488,0,1,-4397,-4259,0,1961,-22377,2347,-2810,9f5d,0,1393,-246,400d,0000,771e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13489,13489,0,0,-4397,-4259,0,1961,-22377,2347,-2810,9f5d,1,1335,-516,400d,0000,771e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13490,13490,0,0,-4397,-4259,1,1961,-22377,2347,-2940,9bda,0,1335,-516,400d,0000,771e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13491,13491,0,0,-4397,-4259,1,1961,-22377,2347,-2940,9bda,1,1213,-784,400d,0000,771e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13492,13492,0,0,-4397,-4259,1,1961,-22377,2347,-2950,9c04,0,1213,-784,400d,0000,771e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13493,13493,0,0,-4397,-4259,1,1961,-22377,2347,-2950,9c04,1,1035,-1033,400d,0000,771e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13494,13494,0,0,-4397,-4259,0,1961,-22377,2347,-2755,a151,0,1035,-1033,400d,0000,76ea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13495,13495,0,0,-4397,-4259,0,1961,-22377,2347,-2755,a151,1,814,-1245,400d,0000,76ea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13496,13496,0,0,4196,-4488,0,1961,-22377,2347,-2300,ac9a,0,814,-1245,400d,0000,76ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13497,13497,0,0,4196,-4488,0,1961,-22377,2347,-2300,ac9a,1,559,-1402,400d,0000,76ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13498,13498,0,0,4196,-4488,0,1961,-19426,2718,-1581,bde6,0,559,-1402,4000,0000,76ea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13499,13499,0,0,4196,-4488,0,1961,-19426,2718,-1581,bde6,1,277,-1488,4000,0000,76ea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13500,13500,0,0,4196,-4488,0,1961,-19426,2718,-653,d456,0,277,-1488,4000,0000,76ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13501,13501,0,0,4196,-4488,0,1961,-19426,2718,-653,d456,1,-22,-1494,4000,0000,76ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13502,13502,0,0,4196,-4488,0,1961,-19426,2718,375,ee31,0,-22,-1494,4000,0000,76b6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13503,13503,0,0,4196,-4488,0,1961,-19426,2718,375,ee31,1,-327,-1421,4000,0000,76b6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13504,13504,0,1,4196,-4488,0,1961,-19426,2718,1348,0916,0,-327,-1421,4000,0000,76b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13505,13505,0,0,4196,-4488,0,1961,-19426,2718,1348,0916,1,-629,-1273,4000,0000,76b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13506,13506,0,0,4196,-4488,1,1961,-19426,2718,2094,2249,0,-629,-1273,4000,0eda,76b6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13507,13507,0,0,4196,-4488,1,1961,-19426,2718,2094,2249,1,-917,-1060,4000,0eda,76b6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
