Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],clk_4MHz,<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>
14058,14058,0,1,-5128,4991,0,1961,-6256,12633,-26545,3619,0,1377,-236,16334,0,6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14059,14059,0,0,-5128,4991,1,1961,-17259,8689,-26707,4332,1,1188,16,16384,0,6512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14060,14060,0,0,-5128,4991,1,1961,-17259,8689,-26707,4332,0,1188,16,16384,0,6512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14061,14061,0,0,-5128,4991,1,1961,-17259,8689,-25977,4807,1,953,371,16384,0,6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14062,14062,0,0,-5128,4991,1,1961,-17259,8689,-25977,4807,0,953,371,16384,0,6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14063,14063,0,0,-5128,4991,0,1961,-17259,8689,-24649,4793,1,689,774,16384,0,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14064,14064,0,0,-5128,4991,0,1961,-17259,8689,-24649,4793,0,689,774,16384,0,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14065,14065,0,0,-4547,2388,0,1961,-17259,8689,-23006,4088,1,428,1153,16384,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14066,14066,0,0,-4547,2388,0,1961,-17259,8689,-23006,4088,0,428,1153,16384,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14067,14067,0,0,-4547,2388,0,1961,-17259,8689,-21274,2575,1,209,1446,16384,0,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14068,14068,0,0,-4547,2388,0,1961,-17259,8689,-21274,2575,0,209,1446,16384,0,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14069,14069,0,0,-4547,2388,0,1961,-17259,8689,-19586,249,1,64,1625,16384,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14070,14070,0,0,-4547,2388,0,1961,-17259,8689,-19586,249,0,64,1625,16384,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14071,14071,0,0,-4547,2388,0,1961,-17259,8689,-17975,-2777,1,8,1682,16384,-21544,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14072,14072,0,0,-4547,2388,0,1961,-17259,8689,-17975,-2777,0,8,1682,16384,-21544,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14073,14073,0,0,-4547,2388,0,1961,-17259,8689,-16372,-6280,1,47,1620,16384,-21544,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14074,14074,0,1,-4547,2388,0,1961,-17259,8689,-16372,-6280,0,47,1620,16384,-21544,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14075,14075,0,0,-4547,2388,1,1961,1644,13900,-14640,-9958,1,184,1434,16299,0,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14076,14076,0,0,-4547,2388,1,1961,1644,13900,-14640,-9958,0,184,1434,16299,0,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14077,14077,0,0,-4547,2388,1,1961,1644,13900,-12607,-13467,1,412,1128,16299,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14078,14078,0,0,-4547,2388,1,1961,1644,13900,-12607,-13467,0,412,1128,16299,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14079,14079,0,0,-4547,2388,0,1961,1644,13900,-10113,-16469,1,701,728,16299,0,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14080,14080,0,0,-4547,2388,0,1961,1644,13900,-10113,-16469,0,701,728,16299,0,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14081,14081,0,0,-1816,-4895,0,1961,1644,13900,-7051,-18672,1,1001,305,16299,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14082,14082,0,0,-1816,-4895,0,1961,1644,13900,-7051,-18672,0,1001,305,16299,0,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14083,14083,0,0,-1816,-4895,0,1961,1644,13900,-3403,-19867,1,1261,-56,16299,15870,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14084,14084,0,0,-1816,-4895,0,1961,1644,13900,-3403,-19867,0,1261,-56,16299,15870,6712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14085,14085,0,0,-1816,-4895,0,1961,1644,13900,743,-19955,1,1446,-288,16299,15870,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14086,14086,0,0,-1816,-4895,0,1961,1644,13900,743,-19955,0,1446,-288,16299,15870,6712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14087,14087,0,0,-1816,-4895,0,1961,1644,13900,5191,-18957,1,1548,-366,16299,15870,7052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14088,14088,0,0,-1816,-4895,0,1961,1644,13900,5191,-18957,0,1548,-366,16299,15870,7052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14089,14089,0,0,-1816,-4895,0,1961,1644,13900,9653,-17004,1,1565,-290,16299,15870,7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14090,14090,0,1,-1816,-4895,0,1961,1644,13900,9653,-17004,0,1565,-290,16299,15870,7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14091,14091,0,0,-1816,-4895,1,1961,3828,-21680,13779,-14321,1,1491,-62,16445,0,7052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14092,14092,0,0,-1816,-4895,1,1961,3828,-21680,13779,-14321,0,1491,-62,16445,0,7052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14093,14093,0,0,-1816,-4895,1,1961,3828,-21680,17206,-11187,1,1315,297,16445,0,7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14094,14094,0,0,-1816,-4895,1,1961,3828,-21680,17206,-11187,0,1315,297,16445,0,7052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14095,14095,0,0,-1816,-4895,0,1961,3828,-21680,19594,-7906,1,1045,729,16445,0,7392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14096,14096,0,0,-1816,-4895,0,1961,3828,-21680,19594,-7906,0,1045,729,16445,0,7392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14097,14097,0,0,3393,-4816,0,1961,3828,-21680,20675,-4761,1,716,1150,16445,0,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14098,14098,0,0,3393,-4816,0,1961,3828,-21680,20675,-4761,0,716,1150,16445,0,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14099,14099,0,0,3393,-4816,0,1961,3828,-21680,20283,-1986,1,385,1479,16445,2102,7392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14100,14100,0,0,3393,-4816,0,1961,3828,-21680,20283,-1986,0,385,1479,16445,2102,7392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14101,14101,0,0,3393,-4816,0,1961,3828,-21680,18379,257,1,106,1671,16445,2102,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14102,14102,0,0,3393,-4816,0,1961,3828,-21680,18379,257,0,106,1671,16445,2102,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14103,14103,0,0,3393,-4816,0,1961,3828,-21680,15049,1887,1,-89,1713,16445,-18064,7148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14104,14104,0,0,3393,-4816,0,1961,3828,-21680,15049,1887,0,-89,1713,16445,-18064,7148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14105,14105,0,0,3393,-4816,0,1961,3828,-21680,10499,2907,1,-191,1607,16445,-18064,7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14106,14106,0,1,3393,-4816,0,1961,3828,-21680,10499,2907,0,-191,1607,16445,-18064,7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14107,14107,0,0,3393,-4816,1,1961,14201,3045,5032,3384,1,-203,1341,16313,0,7148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14108,14108,0,0,3393,-4816,1,1961,14201,3045,5032,3384,0,-203,1341,16313,0,7148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14109,14109,0,0,3393,-4816,1,1961,14201,3045,-990,3434,1,-136,902,16313,0,7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14110,14110,0,0,3393,-4816,1,1961,14201,3045,-990,3434,0,-136,902,16313,0,7148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14111,14111,0,0,3393,-4816,0,1961,14201,3045,-7175,3195,1,-12,317,16313,0,6904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14112,14112,0,0,3393,-4816,0,1961,14201,3045,-7175,3195,0,-12,317,16313,0,6904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14113,14113,0,0,-5283,-1619,0,1961,14201,3045,-13138,2805,1,127,-323,16313,0,6904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14114,14114,0,0,-5283,-1619,0,1961,14201,3045,-13138,2805,0,127,-323,16313,0,6904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14115,14115,0,0,-5283,-1619,0,1961,14201,3045,-18529,2383,1,228,-894,16313,8640,6904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14116,14116,0,0,-5283,-1619,0,1961,14201,3045,-18529,2383,0,228,-894,16313,8640,6904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14117,14117,0,0,-5283,-1619,0,1961,14201,3045,-23056,2020,1,248,-1311,16313,8640,6904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14118,14118,0,0,-5283,-1619,0,1961,14201,3045,-23056,2020,0,248,-1311,16313,8640,6904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14119,14119,0,0,-5283,-1619,0,1961,14201,3045,-26500,1770,1,170,-1555,16313,8640,7188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14120,14120,0,0,-5283,-1619,0,1961,14201,3045,-26500,1770,0,170,-1555,16313,8640,7188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14121,14121,0,0,-5283,-1619,0,1961,14201,3045,-28715,1655,1,-8,-1642,16313,8640,7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14122,14122,0,1,-5283,-1619,0,1961,14201,3045,-28715,1655,0,-8,-1642,16313,8640,7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14123,14123,0,0,-5283,-1619,1,1961,-26281,3235,-29635,1672,1,-281,-1582,16417,0,7188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14124,14124,0,0,-5283,-1619,1,1961,-26281,3235,-29635,1672,0,-281,-1582,16417,0,7188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14125,14125,0,0,-5283,-1619,1,1961,-26281,3235,-29258,1798,1,-628,-1376,16417,0,7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14126,14126,0,0,-5283,-1619,1,1961,-26281,3235,-29258,1798,0,-628,-1376,16417,0,7188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14127,14127,0,0,-5283,-1619,0,1961,-26281,3235,-27644,1999,1,-1002,-1038,16417,0,7472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14128,14128,0,0,-5283,-1619,0,1961,-26281,3235,-27644,1999,0,-1002,-1038,16417,0,7472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14129,14129,0,0,-4321,2905,0,1961,-26281,3235,-24897,2243,1,-1337,-620,16417,0,7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14130,14130,0,0,-4321,2905,0,1961,-26281,3235,-24897,2243,0,-1337,-620,16417,0,7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14131,14131,0,0,-4321,2905,0,1961,-26281,3235,-21166,2491,1,-1573,-199,16417,-10610,7472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14132,14132,0,0,-4321,2905,0,1961,-26281,3235,-21166,2491,0,-1573,-199,16417,-10610,7472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14133,14133,0,0,-4321,2905,0,1961,-26281,3235,-16630,2705,1,-1681,157,16417,-10610,7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14134,14134,0,0,-4321,2905,0,1961,-26281,3235,-16630,2705,0,-1681,157,16417,-10610,7472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14135,14135,0,0,-4321,2905,0,1961,-26281,3235,-11495,2842,1,-1656,403,16417,-10610,7340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14136,14136,0,0,-4321,2905,0,1961,-26281,3235,-11495,2842,0,-1656,403,16417,-10610,7340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14137,14137,0,0,-4321,2905,0,1961,-26281,3235,-5987,2849,1,-1500,524,16417,-10610,7340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14138,14138,0,1,-4321,2905,0,1961,-26281,3235,-5987,2849,0,-1500,524,16417,-10610,7340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14139,14139,0,0,-4321,2905,1,1961,-17353,-4245,-346,2670,1,-1203,517,16342,0,7340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14140,14140,0,0,-4321,2905,1,1961,-17353,-4245,-346,2670,0,-1203,517,16342,0,7340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14141,14141,0,0,-4321,2905,1,1961,-17353,-4245,5187,2249,1,-758,382,16342,0,7340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14142,14142,0,0,-4321,2905,1,1961,-17353,-4245,5187,2249,0,-758,382,16342,0,7340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14143,14143,0,0,-4321,2905,0,1961,-17353,-4245,10380,1543,1,-197,145,16342,0,7208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14144,14144,0,0,-4321,2905,0,1961,-17353,-4245,10380,1543,0,-197,145,16342,0,7208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14145,14145,0,0,-2271,-3913,0,1961,-17353,-4245,15023,536,1,395,-130,16342,0,7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14146,14146,0,0,-2271,-3913,0,1961,-17353,-4245,15023,536,0,395,-130,16342,0,7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14147,14147,0,0,-2271,-3913,0,1961,-17353,-4245,18943,-746,1,913,-357,16342,-8034,7208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14148,14148,0,0,-2271,-3913,0,1961,-17353,-4245,18943,-746,0,913,-357,16342,-8034,7208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14149,14149,0,0,-2271,-3913,0,1961,-17353,-4245,22015,-2223,1,1290,-474,16342,-8034,7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14150,14150,0,0,-2271,-3913,0,1961,-17353,-4245,22015,-2223,0,1290,-474,16342,-8034,7208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14151,14151,0,0,-2271,-3913,0,1961,-17353,-4245,24171,-3754,1,1517,-459,16342,-8034,7376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14152,14152,0,0,-2271,-3913,0,1961,-17353,-4245,24171,-3754,0,1517,-459,16342,-8034,7376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14153,14153,0,0,-2271,-3913,0,1961,-17353,-4245,25405,-5144,1,1618,-307,16342,-8034,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14154,14154,0,1,-2271,-3913,0,1961,-17353,-4245,25405,-5144,0,1618,-307,16342,-8034,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14155,14155,0,0,-2271,-3913,1,1961,7312,-18412,25766,-6158,1,1601,-17,16352,0,7376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14156,14156,0,0,-2271,-3913,1,1961,7312,-18412,25766,-6158,0,1601,-17,16352,0,7376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14157,14157,0,0,-2271,-3913,1,1961,7312,-18412,25353,-6551,1,1460,395,16352,0,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14158,14158,0,0,-2271,-3913,1,1961,7312,-18412,25353,-6551,0,1460,395,16352,0,7376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14159,14159,0,0,-2271,-3913,0,1961,7312,-18412,24294,-6105,1,1206,869,16352,0,7544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14160,14160,0,0,-2271,-3913,0,1961,7312,-18412,24294,-6105,0,1206,869,16352,0,7544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14161,14161,0,0,5362,6550,0,1961,7312,-18412,22737,-4666,1,880,1310,16352,0,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14162,14162,0,0,5362,6550,0,1961,7312,-18412,22737,-4666,0,880,1310,16352,0,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14163,14163,0,0,5362,6550,0,1961,7312,-18412,20824,-2190,1,542,1633,16352,3170,7544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14164,14164,0,0,5362,6550,0,1961,7312,-18412,20824,-2190,0,542,1633,16352,3170,7544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14165,14165,0,0,5362,6550,0,1961,7312,-18412,18682,1238,1,242,1798,16352,3170,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14166,14166,0,0,5362,6550,0,1961,7312,-18412,18682,1238,0,242,1798,16352,3170,7544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14167,14167,0,0,5362,6550,0,1961,7312,-18412,16411,5391,1,3,1799,16352,-17552,7672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14168,14168,0,0,5362,6550,0,1961,7312,-18412,16411,5391,0,3,1799,16352,-17552,7672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14169,14169,0,0,5362,6550,0,1961,7312,-18412,14084,9907,1,-170,1630,16352,-17552,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14170,14170,0,1,5362,6550,0,1961,7312,-18412,14084,9907,0,-170,1630,16352,-17552,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14171,14171,0,0,5362,6550,1,1961,13410,2575,11741,14325,1,-279,1263,16315,0,7672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14172,14172,0,0,5362,6550,1,1961,13410,2575,11741,14325,0,-279,1263,16315,0,7672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14173,14173,0,0,5362,6550,1,1961,13410,2575,9408,18132,1,-323,690,16315,0,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14174,14174,0,0,5362,6550,1,1961,13410,2575,9408,18132,0,-323,690,16315,0,7672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14175,14175,0,0,5362,6550,0,1961,13410,2575,7102,20833,1,-307,-23,16315,0,7800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14176,14176,0,0,5362,6550,0,1961,13410,2575,7102,20833,0,-307,-23,16315,0,7800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14177,14177,0,0,3983,986,0,1961,13410,2575,4847,22011,1,-246,-732,16315,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14178,14178,0,0,3983,986,0,1961,13410,2575,4847,22011,0,-246,-732,16315,0,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14179,14179,0,0,3983,986,0,1961,13410,2575,2683,21399,1,-165,-1288,16315,5408,7800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14180,14180,0,0,3983,986,0,1961,13410,2575,2683,21399,0,-165,-1288,16315,5408,7800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14181,14181,0,0,3983,986,0,1961,13410,2575,673,18922,1,-89,-1617,16315,5408,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14182,14182,0,0,3983,986,0,1961,13410,2575,673,18922,0,-89,-1617,16315,5408,7800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14183,14183,0,0,3983,986,0,1961,13410,2575,-1098,14718,1,-32,-1730,16315,5408,8076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14184,14184,0,0,3983,986,0,1961,13410,2575,-1098,14718,0,-32,-1730,16315,5408,8076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14185,14185,0,0,3983,986,0,1961,13410,2575,-2533,9138,1,-2,-1649,16315,5408,8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14186,14186,0,1,3983,986,0,1961,13410,2575,-2533,9138,0,-2,-1649,16315,5408,8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14187,14187,0,0,3983,986,1,1961,-28075,1665,-3530,2702,1,3,-1362,16405,0,8076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14188,14188,0,0,3983,986,1,1961,-28075,1665,-3530,2702,0,3,-1362,16405,0,8076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14189,14189,0,0,3983,986,1,1961,-28075,1665,-4000,-3958,1,-9,-849,16405,0,8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14190,14190,0,0,3983,986,1,1961,-28075,1665,-4000,-3958,0,-9,-849,16405,0,8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14191,14191,0,0,3983,986,0,1961,-28075,1665,-3877,-10181,1,-28,-157,16405,0,8352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
