Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],fifo3_data_Q[15:0],fifo3_data_I[8:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX
6217,6217,0,1,-4141,-7022,0,1961,-2256,7870,-15379,-11206,1,-623,1034,16206,0,4748,-1829,121
6218,6218,0,0,-4141,-7022,0,1961,-2256,7870,-15379,-11206,0,-623,1034,16206,0,4748,-1829,121
6219,6219,0,0,-4422,2232,0,1961,-2256,7870,-17197,-13871,1,-329,1034,16206,0,4748,-1829,121
6220,6220,0,0,-4422,2232,0,1961,-2256,7870,-17197,-13871,0,-329,1034,16206,0,4748,-1829,121
6221,6221,0,0,-4422,2232,0,1961,-2256,7870,-16926,-16005,1,-24,1031,16206,0,5068,9024,1c6
6222,6222,0,0,-4422,2232,0,1961,-2256,7870,-16926,-16005,0,-24,1031,16206,0,5068,9024,1c6
6223,6223,0,0,-4422,2232,0,1961,-2256,7870,-14627,-17585,1,271,1019,16206,0,5068,9024,1c6
6224,6224,0,0,-4422,2232,0,1961,-2256,7870,-14627,-17585,0,271,1019,16206,0,5068,9024,1c6
6225,6225,0,0,-4422,2232,0,1961,-2256,7870,-10622,-18613,1,544,998,16206,-27424,5068,15251,15e
6226,6226,0,0,-4422,2232,0,1961,-2256,7870,-10622,-18613,0,544,998,16206,-27424,5068,15251,15e
6227,6227,0,0,-4422,2232,0,1961,-2256,7870,-5450,-19112,1,785,976,16206,-27424,5068,15251,15e
6228,6228,0,0,-4422,2232,0,1961,-2256,7870,-5450,-19112,0,785,976,16206,-27424,5068,15251,15e
6229,6229,0,0,-4422,2232,1,1961,-2256,7870,212,-19131,1,990,964,16206,-27424,5780,13741,08e
6230,6230,0,0,-4422,2232,1,1961,-2256,7870,212,-19131,0,990,964,16206,-27424,5780,13741,08e
6231,6231,0,0,-4422,2232,1,1961,-2256,7870,5644,-18736,1,1159,975,16206,-27424,5780,13741,08e
6232,6232,0,0,-4422,2232,1,1961,-2256,7870,5644,-18736,0,1159,975,16206,-27424,5780,13741,08e
6233,6233,0,1,-4422,2232,0,1961,-18895,-2335,10174,-18012,1,1289,1017,16276,0,5780,5043,1de
6234,6234,0,0,-4422,2232,0,1961,-18895,-2335,10174,-18012,0,1289,1017,16276,0,5780,5043,1de
6235,6235,0,0,-5590,70,0,1961,-18895,-2335,13264,-17055,1,1379,1087,16276,0,5780,5043,1de
6236,6236,0,0,-5590,70,0,1961,-18895,-2335,13264,-17055,0,1379,1087,16276,0,5780,5043,1de
6237,6237,0,0,-5590,70,0,1961,-18895,-2335,14566,-15973,1,1428,1172,16276,0,6492,-6606,07f
6238,6238,0,0,-5590,70,0,1961,-18895,-2335,14566,-15973,0,1428,1172,16276,0,6492,-6606,07f
6239,6239,0,0,-5590,70,0,1961,-18895,-2335,13949,-14883,1,1434,1257,16276,0,6492,-6606,07f
6240,6240,0,0,-5590,70,0,1961,-18895,-2335,13949,-14883,0,1434,1257,16276,0,6492,-6606,07f
6241,6241,0,0,-5590,70,0,1961,-18895,-2335,11500,-13906,1,1396,1320,16276,-27938,6492,-15379,03a
6242,6242,0,0,-5590,70,0,1961,-18895,-2335,11500,-13906,0,1396,1320,16276,-27938,6492,-15379,03a
6243,6243,0,0,-5590,70,0,1961,-18895,-2335,7491,-13161,1,1313,1334,16276,-27938,6492,-15379,03a
6244,6244,0,0,-5590,70,0,1961,-18895,-2335,7491,-13161,0,1313,1334,16276,-27938,6492,-15379,03a
6245,6245,0,0,-5590,70,1,1961,-18895,-2335,2335,-12753,1,1176,1273,16276,-27938,6924,-16926,17b
6246,6246,0,0,-5590,70,1,1961,-18895,-2335,2335,-12753,0,1176,1273,16276,-27938,6924,-16926,17b
6247,6247,0,0,-5590,70,1,1961,-18895,-2335,-3475,-12761,1,973,1112,16276,-27938,6924,-16926,17b
6248,6248,0,0,-5590,70,1,1961,-18895,-2335,-3475,-12761,0,973,1112,16276,-27938,6924,-16926,17b
6249,6249,0,1,-5590,70,0,1961,-21344,-390,-9424,-13220,1,691,827,16274,0,6924,-10622,14b
6250,6250,0,0,-5590,70,0,1961,-21344,-390,-9424,-13220,0,691,827,16274,0,6924,-10622,14b
6251,6251,0,0,507,-7700,0,1961,-21344,-390,-15029,-14111,1,329,416,16274,0,6924,-10622,14b
6252,6252,0,0,507,-7700,0,1961,-21344,-390,-15029,-14111,0,329,416,16274,0,6924,-10622,14b
6253,6253,0,0,507,-7700,0,1961,-21344,-390,-19877,-15342,1,-78,-75,16274,0,7356,212,145
6254,6254,0,0,507,-7700,0,1961,-21344,-390,-19877,-15342,0,-78,-75,16274,0,7356,212,145
6255,6255,0,0,507,-7700,0,1961,-21344,-390,-23651,-16753,1,-471,-558,16274,0,7356,212,145
6256,6256,0,0,507,-7700,0,1961,-21344,-390,-23651,-16753,0,-471,-558,16274,0,7356,212,145
6257,6257,0,0,507,-7700,0,1961,-21344,-390,-26136,-18115,1,-796,-944,16274,6304,7356,10174,1a4
6258,6258,0,0,507,-7700,0,1961,-21344,-390,-26136,-18115,0,-796,-944,16274,6304,7356,10174,1a4
6259,6259,0,0,507,-7700,0,1961,-21344,-390,-27219,-19156,1,-1031,-1181,16274,6304,7356,10174,1a4
6260,6260,0,0,507,-7700,0,1961,-21344,-390,-27219,-19156,0,-1031,-1181,16274,6304,7356,10174,1a4
6261,6261,0,0,507,-7700,1,1961,-21344,-390,-26878,-19588,1,-1195,-1255,16274,6304,7796,14566,19b
6262,6262,0,0,507,-7700,1,1961,-21344,-390,-26878,-19588,0,-1195,-1255,16274,6304,7796,14566,19b
6263,6263,0,0,507,-7700,1,1961,-21344,-390,-25171,-19152,1,-1310,-1169,16274,6304,7796,14566,19b
6264,6264,0,0,507,-7700,1,1961,-21344,-390,-25171,-19152,0,-1310,-1169,16274,6304,7796,14566,19b
6265,6265,0,1,507,-7700,0,1961,11019,23684,-22223,-17660,1,-1385,-931,16408,0,7796,11500,1ae
6266,6266,0,0,507,-7700,0,1961,11019,23684,-22223,-17660,0,-1385,-931,16408,0,7796,11500,1ae
6267,6267,0,0,7142,2317,0,1961,11019,23684,-18223,-15033,1,-1411,-557,16408,0,7796,11500,1ae
6268,6268,0,0,7142,2317,0,1961,11019,23684,-18223,-15033,0,-1411,-557,16408,0,7796,11500,1ae
6269,6269,0,0,7142,2317,0,1961,11019,23684,-13410,-11334,1,-1382,-82,16408,0,8236,2335,02f
6270,6270,0,0,7142,2317,0,1961,11019,23684,-13410,-11334,0,-1382,-82,16408,0,8236,2335,02f
6271,6271,0,0,7142,2317,0,1961,11019,23684,-8078,-6774,1,-1301,428,16408,0,8236,2335,02f
6272,6272,0,0,7142,2317,0,1961,11019,23684,-8078,-6774,0,-1301,428,16408,0,8236,2335,02f
6273,6273,0,0,7142,2317,0,1961,11019,23684,-2561,-1706,1,-1191,886,16408,-27040,8236,-9424,05c
6274,6274,0,0,7142,2317,0,1961,11019,23684,-2561,-1706,0,-1191,886,16408,-27040,8236,-9424,05c
6275,6275,0,0,7142,2317,0,1961,11019,23684,2778,3411,1,-1087,1215,16408,-27040,8236,-9424,05c
6276,6276,0,0,7142,2317,0,1961,11019,23684,2778,3411,0,-1087,1215,16408,-27040,8236,-9424,05c
6277,6277,0,0,7142,2317,1,1961,11019,23684,7564,8064,1,-1016,1381,16408,-27040,8140,-19877,012
6278,6278,0,0,7142,2317,1,1961,11019,23684,7564,8064,0,-1016,1381,16408,-27040,8140,-19877,012
6279,6279,0,0,7142,2317,1,1961,11019,23684,11441,11752,1,-984,1382,16408,-27040,8140,-19877,012
6280,6280,0,0,7142,2317,1,1961,11019,23684,11441,11752,0,-984,1382,16408,-27040,8140,-19877,012
6281,6281,0,1,7142,2317,0,1961,-9303,-6172,14103,14058,1,-982,1225,16278,0,8140,-26136,13d
6282,6282,0,0,7142,2317,0,1961,-9303,-6172,14103,14058,0,-982,1225,16278,0,8140,-26136,13d
6283,6283,0,0,-2433,-724,0,1961,-9303,-6172,15325,14709,1,-997,916,16278,0,8140,-26136,13d
6284,6284,0,0,-2433,-724,0,1961,-9303,-6172,15325,14709,0,-997,916,16278,0,8140,-26136,13d
6285,6285,0,0,-2433,-724,0,1961,-9303,-6172,14994,13620,1,-1018,480,16278,0,8044,-26878,17c
6286,6286,0,0,-2433,-724,0,1961,-9303,-6172,14994,13620,0,-1018,480,16278,0,8044,-26878,17c
6287,6287,0,0,-2433,-724,0,1961,-9303,-6172,13122,10915,1,-1037,-21,16278,0,8044,-26878,17c
6288,6288,0,0,-2433,-724,0,1961,-9303,-6172,13122,10915,0,-1037,-21,16278,0,8044,-26878,17c
6289,6289,0,0,-2433,-724,0,1961,-9303,-6172,9853,6915,1,-1046,-507,16278,-27042,8044,-22223,104
6290,6290,0,0,-2433,-724,0,1961,-9303,-6172,9853,6915,0,-1046,-507,16278,-27042,8044,-22223,104
6291,6291,0,0,-2433,-724,0,1961,-9303,-6172,5451,2102,1,-1053,-910,16278,-27042,8044,-22223,104
6292,6292,0,0,-2433,-724,0,1961,-9303,-6172,5451,2102,0,-1053,-910,16278,-27042,8044,-22223,104
6293,6293,0,0,-2433,-724,1,1961,-9303,-6172,276,-2939,1,-1077,-1192,16278,-27042,8468,-13410,1ba
6294,6294,0,0,-2433,-724,1,1961,-9303,-6172,276,-2939,0,-1077,-1192,16278,-27042,8468,-13410,1ba
6295,6295,0,0,-2433,-724,1,1961,-9303,-6172,-5251,-7598,1,-1131,-1345,16278,-27042,8468,-13410,1ba
6296,6296,0,0,-2433,-724,1,1961,-9303,-6172,-5251,-7598,0,-1131,-1345,16278,-27042,8468,-13410,1ba
6297,6297,0,1,-2433,-724,0,1961,3165,-19097,-10691,-11313,1,-1219,-1380,16278,0,8468,-2561,156
6298,6298,0,0,-2433,-724,0,1961,3165,-19097,-10691,-11313,0,-1219,-1380,16278,0,8468,-2561,156
6299,6299,0,0,4,-5625,0,1961,3165,-19097,-15636,-13638,1,-1334,-1321,16278,0,8468,-2561,156
6300,6300,0,0,4,-5625,0,1961,3165,-19097,-15636,-13638,0,-1334,-1321,16278,0,8468,-2561,156
6301,6301,0,0,4,-5625,0,1961,3165,-19097,-19738,-14295,1,-1456,-1198,16278,0,8892,7564,180
6302,6302,0,0,4,-5625,0,1961,3165,-19097,-19738,-14295,0,-1456,-1198,16278,0,8892,7564,180
6303,6303,0,0,4,-5625,0,1961,3165,-19097,-22745,-13194,1,-1559,-1051,16278,0,8892,7564,180
6304,6304,0,0,4,-5625,0,1961,3165,-19097,-22745,-13194,0,-1559,-1051,16278,0,8892,7564,180
6305,6305,0,0,4,-5625,0,1961,3165,-19097,-24514,-10439,1,-1610,-915,16278,-27442,8892,14103,0ea
6306,6306,0,0,4,-5625,0,1961,3165,-19097,-24514,-10439,0,-1610,-915,16278,-27442,8892,14103,0ea
6307,6307,0,0,4,-5625,0,1961,3165,-19097,-25008,-6293,1,-1584,-824,16278,-27442,8892,14103,0ea
6308,6308,0,0,4,-5625,0,1961,3165,-19097,-25008,-6293,0,-1584,-824,16278,-27442,8892,14103,0ea
6309,6309,0,0,4,-5625,1,1961,3165,-19097,-24288,-1146,1,-1464,-795,16278,-27442,9316,14994,134
6310,6310,0,0,4,-5625,1,1961,3165,-19097,-24288,-1146,0,-1464,-795,16278,-27442,9316,14994,134
6311,6311,0,0,4,-5625,1,1961,3165,-19097,-22490,4545,1,-1239,-837,16278,-27442,9316,14994,134
6312,6312,0,0,4,-5625,1,1961,3165,-19097,-22490,4545,0,-1239,-837,16278,-27442,9316,14994,134
6313,6313,0,1,4,-5625,0,1961,-466,-12565,-19795,10302,1,-908,-942,16276,0,9316,9853,103
6314,6314,0,0,4,-5625,0,1961,-466,-12565,-19795,10302,0,-908,-942,16276,0,9316,9853,103
6315,6315,0,0,7376,-5663,0,1961,-466,-12565,-16410,15674,1,-493,-1085,16276,0,9316,9853,103
6316,6316,0,0,7376,-5663,0,1961,-466,-12565,-16410,15674,0,-493,-1085,16276,0,9316,9853,103
6317,6317,0,0,7376,-5663,0,1961,-466,-12565,-12537,20274,1,-44,-1226,16276,0,9740,276,085
6318,6318,0,0,7376,-5663,0,1961,-466,-12565,-12537,20274,0,-44,-1226,16276,0,9740,276,085
6319,6319,0,0,7376,-5663,0,1961,-466,-12565,-8365,23794,1,377,-1328,16276,0,9740,276,085
6320,6320,0,0,7376,-5663,0,1961,-466,-12565,-8365,23794,0,377,-1328,16276,0,9740,276,085
6321,6321,0,0,7376,-5663,0,1961,-466,-12565,-4058,26023,1,718,-1369,16276,0,9740,-10691,1cf
6322,6322,0,0,7376,-5663,0,1961,-466,-12565,-4058,26023,0,718,-1369,16276,0,9740,-10691,1cf
6323,6323,0,0,7376,-5663,0,1961,-466,-12565,240,26841,1,953,-1346,16276,0,9740,-10691,1cf
6324,6324,0,0,7376,-5663,0,1961,-466,-12565,240,26841,0,953,-1346,16276,0,9740,-10691,1cf
6325,6325,0,0,7376,-5663,1,1961,-466,-12565,4405,26218,1,1077,-1256,16276,0,10172,-19738,029
6326,6326,0,0,7376,-5663,1,1961,-466,-12565,4405,26218,0,1077,-1256,16276,0,10172,-19738,029
6327,6327,0,0,7376,-5663,1,1961,-466,-12565,8323,24204,1,1085,-1098,16276,0,10172,-19738,029
6328,6328,0,0,7376,-5663,1,1961,-466,-12565,8323,24204,0,1085,-1098,16276,0,10172,-19738,029
6329,6329,0,1,7376,-5663,0,1961,-26592,-19838,11884,20928,1,971,-861,16384,0,10172,-24514,139
6330,6330,0,0,7376,-5663,0,1961,-26592,-19838,11884,20928,0,971,-861,16384,0,10172,-24514,139
6331,6331,0,0,-3488,1846,0,1961,-26592,-19838,14981,16592,1,732,-537,16384,0,10172,-24514,139
6332,6332,0,0,-3488,1846,0,1961,-26592,-19838,14981,16592,0,732,-537,16384,0,10172,-24514,139
6333,6333,0,0,-3488,1846,0,1961,-26592,-19838,17510,11462,1,383,-137,16384,0,10604,-24288,186
6334,6334,0,0,-3488,1846,0,1961,-26592,-19838,17510,11462,0,383,-137,16384,0,10604,-24288,186
6335,6335,0,0,-3488,1846,0,1961,-26592,-19838,19377,5868,1,-28,296,16384,0,10604,-24288,186
6336,6336,0,0,-3488,1846,0,1961,-26592,-19838,19377,5868,0,-28,296,16384,0,10604,-24288,186
6337,6337,0,0,-3488,1846,0,1961,-26592,-19838,20505,187,1,-435,699,16384,-14056,10604,-19795,03e
6338,6338,0,0,-3488,1846,0,1961,-26592,-19838,20505,187,0,-435,699,16384,-14056,10604,-19795,03e
6339,6339,0,0,-3488,1846,0,1961,-26592,-19838,20844,-5178,1,-784,1016,16384,-14056,10604,-19795,03e
6340,6340,0,0,-3488,1846,0,1961,-26592,-19838,20844,-5178,0,-784,1016,16384,-14056,10604,-19795,03e
6341,6341,0,0,-3488,1846,1,1961,-26592,-19838,20377,-9822,1,-1054,1225,16384,-14056,10604,-12537,132
6342,6342,0,0,-3488,1846,1,1961,-26592,-19838,20377,-9822,0,-1054,1225,16384,-14056,10604,-12537,132
6343,6343,0,0,-3488,1846,1,1961,-26592,-19838,19124,-13380,1,-1252,1333,16384,-14056,10604,-12537,132
6344,6344,0,0,-3488,1846,1,1961,-26592,-19838,19124,-13380,0,-1252,1333,16384,-14056,10604,-12537,132
6345,6345,0,1,-3488,1846,0,1961,10361,10806,17145,-15559,1,-1393,1361,16329,0,10604,-4058,1a7
6346,6346,0,0,-3488,1846,0,1961,10361,10806,17145,-15559,0,-1393,1361,16329,0,10604,-4058,1a7
6347,6347,0,0,2240,-813,0,1961,10361,10806,14529,-16175,1,-1489,1325,16329,0,10604,-4058,1a7
6348,6348,0,0,2240,-813,0,1961,10361,10806,14529,-16175,0,-1489,1325,16329,0,10604,-4058,1a7
6349,6349,0,0,2240,-813,0,1961,10361,10806,11393,-15179,1,-1545,1247,16329,0,10604,4405,06a
6350,6350,0,0,2240,-813,0,1961,10361,10806,11393,-15179,0,-1545,1247,16329,0,10604,4405,06a
6351,6351,0,0,2240,-813,0,1961,10361,10806,7871,-12662,1,-1557,1148,16329,0,10604,4405,06a
6352,6352,0,0,2240,-813,0,1961,10361,10806,7871,-12662,0,-1557,1148,16329,0,10604,4405,06a
6353,6353,0,0,2240,-813,0,1961,10361,10806,4106,-8857,1,-1514,1056,16329,22906,10604,11884,1c0
6354,6354,0,0,2240,-813,0,1961,10361,10806,4106,-8857,0,-1514,1056,16329,22906,10604,11884,1c0
6355,6355,0,0,2240,-813,0,1961,10361,10806,236,-4111,1,-1406,991,16329,22906,10604,11884,1c0
6356,6356,0,0,2240,-813,0,1961,10361,10806,236,-4111,0,-1406,991,16329,22906,10604,11884,1c0
6357,6357,0,0,2240,-813,1,1961,10361,10806,-3605,1154,1,-1223,972,16329,22906,10824,17510,0c6
6358,6358,0,0,2240,-813,1,1961,10361,10806,-3605,1154,0,-1223,972,16329,22906,10824,17510,0c6
6359,6359,0,0,2240,-813,1,1961,10361,10806,-7293,6487,1,-957,1010,16329,22906,10824,17510,0c6
6360,6360,0,0,2240,-813,1,1961,10361,10806,-7293,6487,0,-957,1010,16329,22906,10824,17510,0c6
6361,6361,0,1,2240,-813,0,1961,-3186,-6275,-10712,11464,1,-608,1101,16217,0,10824,20505,0bb
6362,6362,0,0,2240,-813,0,1961,-3186,-6275,-10712,11464,0,-608,1101,16217,0,10824,20505,0bb
6363,6363,0,0,-1056,-5441,0,1961,-3186,-6275,-13756,15733,1,-195,1223,16217,0,10824,20505,0bb
6364,6364,0,0,-1056,-5441,0,1961,-3186,-6275,-13756,15733,0,-195,1223,16217,0,10824,20505,0bb
6365,6365,0,0,-1056,-5441,0,1961,-3186,-6275,-16323,19044,1,241,1338,16217,0,11044,20377,1a2
6366,6366,0,0,-1056,-5441,0,1961,-3186,-6275,-16323,19044,0,241,1338,16217,0,11044,20377,1a2
6367,6367,0,0,-1056,-5441,0,1961,-3186,-6275,-18324,21273,1,645,1415,16217,0,11044,20377,1a2
6368,6368,0,0,-1056,-5441,0,1961,-3186,-6275,-18324,21273,0,645,1415,16217,0,11044,20377,1a2
6369,6369,0,0,-1056,-5441,0,1961,-3186,-6275,-19681,22414,1,967,1432,16217,-24992,11044,17145,139
6370,6370,0,0,-1056,-5441,0,1961,-3186,-6275,-19681,22414,0,967,1432,16217,-24992,11044,17145,139
6371,6371,0,0,-1056,-5441,0,1961,-3186,-6275,-20333,22570,1,1182,1378,16217,-24992,11044,17145,139
6372,6372,0,0,-1056,-5441,0,1961,-3186,-6275,-20333,22570,0,1182,1378,16217,-24992,11044,17145,139
6373,6373,0,0,-1056,-5441,1,1961,-3186,-6275,-20238,21919,1,1281,1251,16217,-24992,11712,11393,0b5
6374,6374,0,0,-1056,-5441,1,1961,-3186,-6275,-20238,21919,0,1281,1251,16217,-24992,11712,11393,0b5
6375,6375,0,0,-1056,-5441,1,1961,-3186,-6275,-19381,20689,1,1245,1050,16217,-24992,11712,11393,0b5
6376,6376,0,0,-1056,-5441,1,1961,-3186,-6275,-19381,20689,0,1245,1050,16217,-24992,11712,11393,0b5
6377,6377,0,1,-1056,-5441,0,1961,-23605,2483,-17776,19118,1,1040,765,16286,0,11712,4106,167
6378,6378,0,0,-1056,-5441,0,1961,-23605,2483,-17776,19118,0,1040,765,16286,0,11712,4106,167
6379,6379,0,0,-540,-6192,0,1961,-23605,2483,-15469,17432,1,642,392,16286,0,11712,4106,167
6380,6380,0,0,-540,-6192,0,1961,-23605,2483,-15469,17432,0,642,392,16286,0,11712,4106,167
6381,6381,0,0,-540,-6192,0,1961,-23605,2483,-12537,15823,1,92,-41,16286,0,12380,-3605,082
6382,6382,0,0,-540,-6192,0,1961,-23605,2483,-12537,15823,0,92,-41,16286,0,12380,-3605,082
6383,6383,0,0,-540,-6192,0,1961,-23605,2483,-9087,14441,1,-502,-455,16286,0,12380,-3605,082
6384,6384,0,0,-540,-6192,0,1961,-23605,2483,-9087,14441,0,-502,-455,16286,0,12380,-3605,082
6385,6385,0,0,-540,-6192,0,1961,-23605,2483,-5251,13397,1,-1009,-770,16286,-3436,12380,-10712,0c8
6386,6386,0,0,-540,-6192,0,1961,-23605,2483,-5251,13397,0,-1009,-770,16286,-3436,12380,-10712,0c8
6387,6387,0,0,-540,-6192,0,1961,-23605,2483,-1174,12762,1,-1349,-953,16286,-3436,12380,-10712,0c8
6388,6388,0,0,-540,-6192,0,1961,-23605,2483,-1174,12762,0,-1349,-953,16286,-3436,12380,-10712,0c8
6389,6389,0,0,-540,-6192,1,1961,-23605,2483,2989,12575,1,-1506,-1022,16286,-3436,12772,-16323,064
6390,6390,0,0,-540,-6192,1,1961,-23605,2483,2989,12575,0,-1506,-1022,16286,-3436,12772,-16323,064
6391,6391,0,0,-540,-6192,1,1961,-23605,2483,7078,12844,1,-1493,-1002,16286,-3436,12772,-16323,064
6392,6392,0,0,-540,-6192,1,1961,-23605,2483,7078,12844,0,-1493,-1002,16286,-3436,12772,-16323,064
6393,6393,0,1,-540,-6192,0,1961,7189,25538,10942,13545,1,-1302,-896,16370,0,12772,-19681,18e
6394,6394,0,0,-540,-6192,0,1961,7189,25538,10942,13545,0,-1302,-896,16370,0,12772,-19681,18e
6395,6395,0,0,7098,2727,0,1961,7189,25538,14432,14618,1,-908,-688,16370,0,12772,-19681,18e
6396,6396,0,0,7098,2727,0,1961,7189,25538,14432,14618,0,-908,-688,16370,0,12772,-19681,18e
6397,6397,0,0,7098,2727,0,1961,7189,25538,17409,15956,1,-326,-375,16370,0,13164,-20238,19f
6398,6398,0,0,7098,2727,0,1961,7189,25538,17409,15956,0,-326,-375,16370,0,13164,-20238,19f
6399,6399,0,0,7098,2727,0,1961,7189,25538,19748,17401,1,336,5,16370,0,13164,-20238,19f
6400,6400,0,0,7098,2727,0,1961,7189,25538,19748,17401,0,336,5,16370,0,13164,-20238,19f
6401,6401,0,0,7098,2727,0,1961,7189,25538,21335,18747,1,921,386,16370,-2970,13164,-17776,0ae
6402,6402,0,0,7098,2727,0,1961,7189,25538,21335,18747,0,921,386,16370,-2970,13164,-17776,0ae
6403,6403,0,0,7098,2727,0,1961,7189,25538,22078,19747,1,1310,709,16370,-2970,13164,-17776,0ae
6404,6404,0,0,7098,2727,0,1961,7189,25538,22078,19747,0,1310,709,16370,-2970,13164,-17776,0ae
6405,6405,0,0,7098,2727,1,1961,7189,25538,21911,20138,1,1471,964,16370,-2970,13220,-12537,1cf
6406,6406,0,0,7098,2727,1,1961,7189,25538,21911,20138,0,1471,964,16370,-2970,13220,-12537,1cf
6407,6407,0,0,7098,2727,1,1961,7189,25538,20804,19678,1,1426,1174,16370,-2970,13220,-12537,1cf
6408,6408,0,0,7098,2727,1,1961,7189,25538,20804,19678,0,1426,1174,16370,-2970,13220,-12537,1cf
6409,6409,0,1,7098,2727,0,1961,19867,-13066,18771,18181,1,1193,1362,16372,0,13220,-5251,055
6410,6410,0,0,7098,2727,0,1961,19867,-13066,18771,18181,0,1193,1362,16372,0,13220,-5251,055
6411,6411,0,0,-1979,-2579,0,1961,19867,-13066,15877,15562,1,788,1514,16372,0,13220,-5251,055
6412,6412,0,0,-1979,-2579,0,1961,19867,-13066,15877,15562,0,788,1514,16372,0,13220,-5251,055
6413,6413,0,0,-1979,-2579,0,1961,19867,-13066,12242,11868,1,252,1595,16372,0,13276,2989,11f
6414,6414,0,0,-1979,-2579,0,1961,19867,-13066,12242,11868,0,252,1595,16372,0,13276,2989,11f
6415,6415,0,0,-1979,-2579,0,1961,19867,-13066,8035,7298,1,-329,1581,16372,0,13276,2989,11f
6416,6416,0,0,-1979,-2579,0,1961,19867,-13066,8035,7298,0,-329,1581,16372,0,13276,2989,11f
6417,6417,0,0,-1979,-2579,0,1961,19867,-13066,3470,2196,1,-854,1479,16372,-24736,13276,10942,0e9
6418,6418,0,0,-1979,-2579,0,1961,19867,-13066,3470,2196,0,-854,1479,16372,-24736,13276,10942,0e9
6419,6419,0,0,-1979,-2579,0,1961,19867,-13066,-1214,-2976,1,-1238,1320,16372,-24736,13276,10942,0e9
6420,6420,0,0,-1979,-2579,0,1961,19867,-13066,-1214,-2976,0,-1238,1320,16372,-24736,13276,10942,0e9
6421,6421,0,0,-1979,-2579,1,1961,19867,-13066,-5769,-7688,1,-1439,1136,16372,-24736,13324,17409,054
6422,6422,0,0,-1979,-2579,1,1961,19867,-13066,-5769,-7688,0,-1439,1136,16372,-24736,13324,17409,054
6423,6423,0,0,-1979,-2579,1,1961,19867,-13066,-9961,-11413,1,-1439,936,16372,-24736,13324,17409,054
6424,6424,0,0,-1979,-2579,1,1961,19867,-13066,-9961,-11413,0,-1439,936,16372,-24736,13324,17409,054
6425,6425,0,1,-1979,-2579,0,1961,-6625,5461,-13593,-13698,1,-1227,698,16287,0,13324,21335,13b
6426,6426,0,0,-1979,-2579,0,1961,-6625,5461,-13593,-13698,0,-1227,698,16287,0,13324,21335,13b
6427,6427,0,0,-5484,1300,0,1961,-6625,5461,-16518,-14239,1,-806,394,16287,0,13324,21335,13b
6428,6428,0,0,-5484,1300,0,1961,-6625,5461,-16518,-14239,0,-806,394,16287,0,13324,21335,13b
6429,6429,0,0,-5484,1300,0,1961,-6625,5461,-18649,-12935,1,-229,26,16287,0,13372,21911,0aa
6430,6430,0,0,-5484,1300,0,1961,-6625,5461,-18649,-12935,0,-229,26,16287,0,13372,21911,0aa
6431,6431,0,0,-5484,1300,0,1961,-6625,5461,-19966,-9913,1,386,-357,16287,0,13372,21911,0aa
6432,6432,0,0,-5484,1300,0,1961,-6625,5461,-19966,-9913,0,386,-357,16287,0,13372,21911,0aa
6433,6433,0,0,-5484,1300,0,1961,-6625,5461,-20513,-5521,1,900,-693,16287,0,13372,18771,105
6434,6434,0,0,-5484,1300,0,1961,-6625,5461,-20513,-5521,0,900,-693,16287,0,13372,18771,105
6435,6435,0,0,-5484,1300,0,1961,-6625,5461,-20387,-292,1,1221,-951,16287,0,13372,18771,105
6436,6436,0,0,-5484,1300,0,1961,-6625,5461,-20387,-292,0,1221,-951,16287,0,13372,18771,105
6437,6437,0,0,-5484,1300,1,1961,-6625,5461,-19722,5123,1,1330,-1139,16287,0,13760,12242,05c
6438,6438,0,0,-5484,1300,1,1961,-6625,5461,-19722,5123,0,1330,-1139,16287,0,13760,12242,05c
6439,6439,0,0,-5484,1300,1,1961,-6625,5461,-18678,10043,1,1245,-1280,16287,0,13760,12242,05c
6440,6440,0,0,-5484,1300,1,1961,-6625,5461,-18678,10043,0,1245,-1280,16287,0,13760,12242,05c
6441,6441,0,1,-5484,1300,0,1961,-19943,21126,-17424,13847,1,982,-1375,16384,0,13760,3470,094
6442,6442,0,0,-5484,1300,0,1961,-19943,21126,-17424,13847,0,982,-1375,16384,0,13760,3470,094
6443,6443,0,0,-3659,115,0,1961,-19943,21126,-16122,16052,1,559,-1403,16384,0,13760,3470,094
6444,6444,0,0,-3659,115,0,1961,-19943,21126,-16122,16052,0,559,-1403,16384,0,13760,3470,094
6445,6445,0,0,-3659,115,0,1961,-19943,21126,-14921,16384,1,18,-1343,16384,0,14148,-5769,1f8
6446,6446,0,0,-3659,115,0,1961,-19943,21126,-14921,16384,0,18,-1343,16384,0,14148,-5769,1f8
6447,6447,0,0,-3659,115,0,1961,-19943,21126,-13951,14807,1,-554,-1203,16384,0,14148,-5769,1f8
6448,6448,0,0,-3659,115,0,1961,-19943,21126,-13951,14807,0,-554,-1203,16384,0,14148,-5769,1f8
