Sample in Buffer,Sample in Window,TRIGGER,data_out_valid,data_out_Q[15:0],data_out_I[15:0],out_valid,div[15:0],yq[17:0],yi[17:0],fir_data_Q[15:0],fir_data_I[15:0],adc_valid,adc_data_q1[11:0],adc_data_i1[11:0],w[15:0],e[15:0],u[15:0],clk_4MHz,<const0>_1,<const0>_2,<const0>_3,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>_9,<const0>_10,<const0>_11,<const0>_12,<const0>_13,<const0>_14,<const0>_15,<const0>_16,<const0>_17,<const0>_18,<const0>_19,<const0>_20,<const0>_21,<const0>_22,<const0>_23,<const0>
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,SIGNED,SIGNED,HEX,SIGNED,SIGNED,SIGNED,SIGNED,HEX,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
3222,3222,0,0,-3943,4217,1,1961,-21408,2932,2021,9701,0,1176,-112,3fac,0000,00de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,3223,0,0,-3943,4217,1,1961,-21408,2932,2021,9701,1,954,247,3fac,0000,00de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,3224,0,0,-3943,4217,0,1961,-21408,2932,340,9f91,0,954,247,3fac,a0c8,00de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,3225,0,0,-3943,4217,0,1961,-21408,2932,340,9f91,1,693,662,3fac,a0c8,00de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3226,3226,0,0,4158,-4489,0,1961,-21408,2932,-1890,ab43,0,693,662,3fac,a0c8,00de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,3227,0,0,4158,-4489,0,1961,-21408,2932,-1890,ab43,1,431,1053,3fac,a0c8,00de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,3228,0,0,4158,-4489,0,1961,-21408,2932,-4518,b951,0,431,1053,3fac,a0c8,022e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3229,3229,0,0,4158,-4489,0,1961,-21408,2932,-4518,b951,1,210,1362,3fac,a0c8,022e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,3230,0,0,4158,-4489,0,1961,-21408,2932,-7383,c8c4,0,210,1362,3fac,a0c8,022e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3231,3231,0,0,4158,-4489,0,1961,-21408,2932,-7383,c8c4,1,52,1566,3fac,a0c8,022e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,3232,0,0,4158,-4489,0,1961,-12997,-9556,-10323,d883,0,52,1566,3e83,0000,022e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,3233,0,0,4158,-4489,0,1961,-12997,-9556,-10323,d883,1,-38,1669,3e83,0000,022e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,3234,0,1,4158,-4489,0,1961,-12997,-9556,-13175,e762,0,-38,1669,3e83,0000,022e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,3235,0,0,4158,-4489,0,1961,-12997,-9556,-13175,e762,1,-69,1690,3e83,0000,022e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,3236,0,0,4158,-4489,1,1961,-12997,-9556,-15786,f43c,0,-69,1690,3e83,0000,037e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,3237,0,0,4158,-4489,1,1961,-12997,-9556,-15786,f43c,1,-51,1643,3e83,0000,037e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3238,3238,0,0,4158,-4489,1,1961,-12997,-9556,-18012,fe0e,0,-51,1643,3e83,0000,037e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,3239,0,0,4158,-4489,1,1961,-12997,-9556,-18012,fe0e,1,4,1548,3e83,0000,037e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,3240,0,0,4158,-4489,0,1961,-12997,-9556,-19727,040e,0,4,1548,3e83,0000,037e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,3241,0,0,4158,-4489,0,1961,-12997,-9556,-19727,040e,1,79,1430,3e83,0000,037e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3242,3242,0,0,4302,4000,0,1961,-12997,-9556,-20820,05c4,0,79,1430,3e83,0000,037e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,3243,0,0,4302,4000,0,1961,-12997,-9556,-20820,05c4,1,155,1321,3e83,0000,037e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,3244,0,0,4302,4000,0,1961,-12997,-9556,-21208,0317,0,155,1321,3e83,0000,0972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,3245,0,0,4302,4000,0,1961,-12997,-9556,-21208,0317,1,213,1249,3e83,0000,0972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,3246,0,0,4302,4000,0,1961,-12997,-9556,-20832,fc4e,0,213,1249,3e83,0000,0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,3247,0,0,4302,4000,0,1961,-12997,-9556,-20832,fc4e,1,240,1231,3e83,0000,0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,3248,0,0,4302,4000,0,1961,-7985,-14802,-19667,f20c,0,240,1231,4000,0000,0972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3249,3249,0,0,4302,4000,0,1961,-7985,-14802,-19667,f20c,1,228,1273,4000,0000,0972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,3250,0,1,4302,4000,0,1961,-7985,-14802,-17723,e545,0,228,1273,4000,0000,0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,3251,0,0,4302,4000,0,1961,-7985,-14802,-17723,e545,1,176,1361,4000,0000,0972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,3252,0,0,4302,4000,1,1961,-7985,-14802,-15047,d721,0,176,1361,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,3253,0,0,4302,4000,1,1961,-7985,-14802,-15047,d721,1,97,1471,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3254,3254,0,0,4302,4000,1,1961,-7985,-14802,-11730,c8e5,0,97,1471,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,3255,0,0,4302,4000,1,1961,-7985,-14802,-11730,c8e5,1,13,1577,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,3256,0,0,4302,4000,0,1961,-7985,-14802,-7896,bbd7,0,13,1577,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3257,3257,0,0,4302,4000,0,1961,-7985,-14802,-7896,bbd7,1,-56,1654,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,3258,0,0,4435,3836,0,1961,-7985,-14802,-3708,b120,0,-56,1654,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,3259,0,0,4435,3836,0,1961,-7985,-14802,-3708,b120,1,-95,1687,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3260,3260,0,0,4435,3836,0,1961,-7985,-14802,645,a9be,0,-95,1687,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3261,3261,0,0,4435,3836,0,1961,-7985,-14802,645,a9be,1,-91,1661,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,3262,0,0,4435,3836,0,1961,-7985,-14802,4958,a676,0,-91,1661,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3263,3263,0,0,4435,3836,0,1961,-7985,-14802,4958,a676,1,-29,1566,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,3264,0,0,4435,3836,0,1961,-21592,1429,9022,a7c8,0,-29,1566,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,3265,0,0,4435,3836,0,1961,-21592,1429,9022,a7c8,1,97,1399,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3266,3266,0,1,4435,3836,0,1961,-21592,1429,12633,adf1,0,97,1399,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,3267,0,0,4435,3836,0,1961,-21592,1429,12633,adf1,1,290,1164,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3268,3268,0,0,4435,3836,1,1961,-21592,1429,15615,b8e0,0,290,1164,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,3269,0,0,4435,3836,1,1961,-21592,1429,15615,b8e0,1,534,874,4000,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3270,3270,0,0,4435,3836,1,1961,-21592,1429,17828,c83a,0,534,874,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,3271,0,0,4435,3836,1,1961,-21592,1429,17828,c83a,1,799,561,4000,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3272,3272,0,0,4435,3836,0,1961,-21592,1429,19179,db54,0,799,561,4000,d00a,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,3273,0,0,4435,3836,0,1961,-21592,1429,19179,db54,1,1046,270,4000,d00a,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3274,3274,0,0,-4085,4169,0,1961,-21592,1429,19629,f135,0,1046,270,4000,d00a,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3275,3275,0,0,-4085,4169,0,1961,-21592,1429,19629,f135,1,1244,40,4000,d00a,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,3276,0,0,-4085,4169,0,1961,-21592,1429,19196,0898,0,1244,40,4000,d00a,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,3277,0,0,-4085,4169,0,1961,-21592,1429,19196,0898,1,1379,-108,4000,d00a,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,3278,0,0,-4085,4169,0,1961,-21592,1429,17949,1ff6,0,1379,-108,4000,d00a,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3279,3279,0,0,-4085,4169,0,1961,-21592,1429,17949,1ff6,1,1443,-169,4000,d00a,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3280,3280,0,0,-4085,4169,0,1961,-515,-23540,16007,359b,0,1443,-169,3f40,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,3281,0,0,-4085,4169,0,1961,-515,-23540,16007,359b,1,1433,-147,3f40,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,3282,0,1,-4085,4169,0,1961,-515,-23540,13524,47c3,0,1433,-147,3f40,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3283,3283,0,0,-4085,4169,0,1961,-515,-23540,13524,47c3,1,1348,-46,3f40,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,3284,0,0,-4085,4169,1,1961,-515,-23540,10677,54c7,0,1348,-46,3f40,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,3285,0,0,-4085,4169,1,1961,-515,-23540,10677,54c7,1,1193,123,3f40,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,3286,0,0,-4085,4169,1,1961,-515,-23540,7654,5b47,0,1193,123,3f40,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,3287,0,0,-4085,4169,1,1961,-515,-23540,7654,5b47,1,973,342,3f40,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3288,3288,0,0,-4085,4169,0,1961,-515,-23540,4643,5a60,0,973,342,3f40,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,3289,0,0,-4085,4169,0,1961,-515,-23540,4643,5a60,1,710,589,3f40,0000,0f66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3290,3290,0,0,-4262,-4387,0,1961,-515,-23540,1816,51cf,0,710,589,3f40,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3291,3291,0,0,-4262,-4387,0,1961,-515,-23540,1816,51cf,1,439,843,3f40,0000,0f66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3292,3292,0,0,-4262,-4387,0,1961,-515,-23540,-674,4213,0,439,843,3f40,0000,1266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,3293,0,0,-4262,-4387,0,1961,-515,-23540,-674,4213,1,200,1084,3f40,0000,1266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,3294,0,0,-4262,-4387,0,1961,-515,-23540,-2705,2c6d,0,200,1084,3f40,0000,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3295,3295,0,0,-4262,-4387,0,1961,-515,-23540,-2705,2c6d,1,21,1301,3f40,0000,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3296,3296,0,0,-4262,-4387,0,1961,-5186,-17162,-4185,12d0,0,21,1301,4000,0000,1266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3297,3297,0,0,-4262,-4387,0,1961,-5186,-17162,-4185,12d0,1,-84,1487,4000,0000,1266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3298,3298,0,1,-4262,-4387,0,1961,-5186,-17162,-5060,f7b5,0,-84,1487,4000,0000,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3299,3299,0,0,-4262,-4387,0,1961,-5186,-17162,-5060,f7b5,1,-118,1640,4000,0000,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,3300,0,0,-4262,-4387,1,1961,-5186,-17162,-5311,ddd9,0,-118,1640,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,3301,0,0,-4262,-4387,1,1961,-5186,-17162,-5311,ddd9,1,-93,1758,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3302,3302,0,0,-4262,-4387,1,1961,-5186,-17162,-4962,c7eb,0,-93,1758,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,3303,0,0,-4262,-4387,1,1961,-5186,-17162,-4962,c7eb,1,-28,1837,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,3304,0,0,-4262,-4387,0,1961,-5186,-17162,-4076,b83f,0,-28,1837,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,3305,0,0,-4262,-4387,0,1961,-5186,-17162,-4076,b83f,1,53,1869,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3306,3306,0,0,4056,-4307,0,1961,-5186,-17162,-2758,b082,0,53,1869,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,3307,0,0,4056,-4307,0,1961,-5186,-17162,-2758,b082,1,132,1846,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3308,3308,0,0,4056,-4307,0,1961,-5186,-17162,-1151,b188,0,132,1846,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3309,3309,0,0,4056,-4307,0,1961,-5186,-17162,-1151,b188,1,196,1752,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3310,3310,0,0,4056,-4307,0,1961,-5186,-17162,563,bb33,0,196,1752,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3311,3311,0,0,4056,-4307,0,1961,-5186,-17162,563,bb33,1,232,1573,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,3312,0,0,4056,-4307,0,1961,-21346,616,2182,cc7b,0,232,1573,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,3313,0,0,4056,-4307,0,1961,-21346,616,2182,cc7b,1,225,1288,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,3314,0,1,4056,-4307,0,1961,-21346,616,3489,e38f,0,225,1288,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,3315,0,0,4056,-4307,0,1961,-21346,616,3489,e38f,1,168,878,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3316,3316,0,0,4056,-4307,1,1961,-21346,616,4278,fe10,0,168,878,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,3317,0,0,4056,-4307,1,1961,-21346,616,4278,fe10,1,67,356,4000,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,3318,0,0,4056,-4307,1,1961,-21346,616,4372,195d,0,67,356,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,3319,0,0,4056,-4307,1,1961,-21346,616,4372,195d,1,-57,-223,4000,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,3320,0,0,4056,-4307,0,1961,-21346,616,3651,32de,0,-57,-223,4000,de2e,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3321,3321,0,0,4056,-4307,0,1961,-21346,616,3651,32de,1,-171,-768,4000,de2e,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3322,3322,0,0,-4210,4146,0,1961,-21346,616,2068,4847,0,-171,-768,4000,de2e,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3323,3323,0,0,-4210,4146,0,1961,-21346,616,2068,4847,1,-249,-1199,4000,de2e,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3324,3324,0,0,-4210,4146,0,1961,-21346,616,-333,57d1,0,-249,-1199,4000,de2e,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,3325,0,0,-4210,4146,0,1961,-21346,616,-333,57d1,1,-282,-1475,4000,de2e,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3326,3326,0,0,-4210,4146,0,1961,-21346,616,-3413,605b,0,-282,-1475,4000,de2e,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,3327,0,0,-4210,4146,0,1961,-21346,616,-3413,605b,1,-274,-1589,4000,de2e,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,3328,0,0,-4210,4146,0,1961,1968,-22710,-6945,616d,0,-274,-1589,3f78,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3329,3329,0,0,-4210,4146,0,1961,1968,-22710,-6945,616d,1,-232,-1550,3f78,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3330,3330,0,1,-4210,4146,0,1961,1968,-22710,-10631,5b37,0,-232,-1550,3f78,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,3331,0,0,-4210,4146,0,1961,1968,-22710,-10631,5b37,1,-157,-1348,3f78,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,3332,0,0,-4210,4146,1,1961,1968,-22710,-14134,4e74,0,-157,-1348,3f78,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3333,3333,0,0,-4210,4146,1,1961,1968,-22710,-14134,4e74,1,-55,-967,3f78,0000,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,3334,0,0,-4210,4146,1,1961,1968,-22710,-17119,3c49,0,-55,-967,3f78,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,3335,0,0,-4210,4146,1,1961,1968,-22710,-17119,3c49,1,57,-419,3f78,0000,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,3336,0,0,-4210,4146,0,1961,1968,-22710,-19291,2628,0,57,-419,3f78,c0f4,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3337,3337,0,0,-4210,4146,0,1961,1968,-22710,-19291,2628,1,152,218,3f78,c0f4,1566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,3338,0,0,-4081,-4708,0,1961,1968,-22710,-20435,0daa,0,152,218,3f78,c0f4,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3339,3339,0,0,-4081,-4708,0,1961,1968,-22710,-20435,0daa,1,203,822,3f78,c0f4,1566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3340,3340,0,0,-4081,-4708,0,1961,1968,-22710,-20446,f47e,0,203,822,3f78,c0f4,1786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,3341,0,0,-4081,-4708,0,1961,1968,-22710,-20446,f47e,1,198,1288,3f78,c0f4,1786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,3342,0,0,-4081,-4708,0,1961,1968,-22710,-19345,dc50,0,198,1288,3f78,c0f4,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,3343,0,0,-4081,-4708,0,1961,1968,-22710,-19345,dc50,1,136,1578,3f78,c0f4,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,3344,0,0,-4081,-4708,0,1961,19034,4376,-17277,c6bc,0,136,1578,3f03,0000,1786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,3345,0,0,-4081,-4708,0,1961,19034,4376,-17277,c6bc,1,26,1704,3f03,0000,1786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,3346,0,1,-4081,-4708,0,1961,19034,4376,-14497,b53c,0,26,1704,3f03,0000,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3347,3347,0,0,-4081,-4708,0,1961,19034,4376,-14497,b53c,1,-126,1685,3f03,0000,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,3348,0,0,-4081,-4708,1,1961,19034,4376,-11328,a916,0,-126,1685,3f03,0000,19a6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3349,3349,0,0,-4081,-4708,1,1961,19034,4376,-11328,a916,1,-317,1527,3f03,0000,19a6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,3350,0,0,-4081,-4708,1,1961,19034,4376,-8123,a346,0,-317,1527,3f03,0000,19a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
